103171802,卡卡瓦夏,为什么？卡提卡人已经抢走了我们所有的钱、吃的，还杀死了爸爸妈妈…他们还想要什么？
103171803,卡卡瓦夏的姐姐,卡提卡人嗜血、残忍，贪得无厌。他们想要一切，所以他们什么也得不到。
103171804,卡卡瓦夏的姐姐,这是个诡计，一场复仇。记得吗？今天是「卡卡瓦」之日，也是你的生日。
103171805,卡卡瓦夏的姐姐,他们知道埃维金人一定会在这天举办祭典。借着这场雨，他们会来摧毁我们的大篷车，抢走想要的一切。
103171806,卡卡瓦夏的姐姐,但卡提卡人不知道，这次我们会反抗，天上来的黑衣人也站在我们这边。卡提卡人在他们面前毫无胜算，一定会为自己的傲慢付出代价。
103171807,卡卡瓦夏的姐姐,如果没有这场雨，卡提卡人就不会行动，我们也没有机会周旋。这都是母神的恩赐，而你是{RUBY_B#受母神赐福的孩子}「卡卡瓦夏」{RUBY_E#}，你的好运会保佑姐姐成功。
103171808,卡卡瓦夏,可…可有人会死掉的，你也会有危险…这哪里是好运了！你们为什么要这么做……
103171809,卡卡瓦夏的姐姐,埃维金人有仇必报。母神在呼唤我，爸爸妈妈在等我，我必须回应。但她将好运赐给你，要你活下去。
103171810,卡卡瓦夏的姐姐,只要你还活着，埃维金人的血就永远不会流干。所以跑吧，卡卡瓦夏，不要害怕，不要回头。到山的那一边去。雨会长伴你，雨会保佑你。
103171811,卡卡瓦夏的姐姐,而我们，将在下一次{RUBY_B#母神轮回之始}「卡卡瓦」{RUBY_E#}的极光下重逢……
103171812,卡卡瓦夏的姐姐,「愿母神三度为你阖眼……」
103171813,卡卡瓦夏的姐姐,「令你的血脉永远鼓动……」
103171814,卡卡瓦夏的姐姐,「旅途永远坦然……」
103171815,卡卡瓦夏的姐姐,「…诡计永不败露。」
103171816,卡卡瓦夏的姐姐,再见，卡卡瓦夏。
103171817,,……
103171818,星际和平播报,「星际和平播报快讯：公司市场开拓部发言人证实无主星区茨冈尼亚爆发小规模叛乱，目前局势已得到有效控制——」
103171819,星际和平播报,「叛乱分子来自当地一支名为『卡提卡』的氏族，该氏族长期对公司心怀不满，对市场开拓部在当地的工作产生了严重的负面影响——」
103171820,星际和平播报,「该氏族向处于公司保护下的『埃维金』氏族发起大规模袭击，造成<unbreak>6728</unbreak>人死亡，<unbreak>3452</unbreak>人失踪，伤者目前已被医疗救援组织『创伤战线』接收——」
103171821,星际和平播报,「发言人对这一『深重的人道主义灾难』表达了深切哀悼，同时就此事向全体星际公民发表重要讲话——」
103171822,星际和平播报,「最后，他表示：『存护的巨锤必将为所有生命落下，无论生死，无论种族，无论思想，以捍卫我等与生具有之基本权利』……」
103171823,,……
103171901,砂金,卡卡瓦夏？
103171902,砂金,……
103171903,砂金,…再见。
103171904,,登上舞台。
103171905,砂金,好咯——演员已经就位，好戏该开场了。
103171906,砂金,这场演出献给你，希望它能为你留下难忘的回忆……
103171907,砂金,…「卡卡瓦夏」。
103171908,,……
103171909,星期日,对了，在你临走前，我还有个比较私人的问题。
103171910,星期日,你…真的想要亲手毁灭这个世界吗？
103171911,砂金,假设——只是个假设——假设我每次掷骰子都有概率掷出这个结果……
103171912,砂金,那我一定会非常乐意赌一把的。
103179001,砂金,先是幻听，现在是幻觉——真棒，下一步我是不是该荣升「同谐」令使了？
103179002,砂金,…这里怎么一个游客都没有，那翅膀头在搞什么？
103179003,砂金,只有一个皮皮西…不对，小孩子？
103179004,砂金,那对眼睛，还有「芬戈妈妈」…不，这不可能……
103179005,砂金,宇宙中不会再有埃维金人了……
103179027,年幼的孩子,爸爸，妈妈——等等我呀——
103179028,砂金,…反正不是我。
103179029,年幼的孩子,现在换我来躲啦——我赌你们肯定找不到我——
103179030,砂金,那孩子…会在这里面么？
103179031,砂金,基石消失了…又是「同谐」的幻觉啊。
103179032,砂金,…咦？
103179033,年幼的孩子,哇，这里好高——比沙漠里最高的石头还要高——
103179034,年幼的孩子,还有好多花——姐姐，这朵紫色的送给你——
103179035,砂金,死路…走错了么？
103179036,年幼的孩子,如果把这些叶子带回去——会开出新的小花吗——
103179037,砂金,这次真安静啊，是他终于消失了…还是我快要消失了？
103179038,砂金,终于…走出这里了。
103179039,年幼的孩子,要回家了吗——可我还不想回去——
103179040,年幼的孩子,这里好开心——我想一直待在这里——
103179041,钟表小子,哈努兄弟！你…要去哪儿？
103179042,石头老板,他只会去往一个地方——无论是过去、现在，还是将来！
103179043,折纸小鸟,美梦要结束了！美梦永远不会结束！
103179044,年幼的孩子,先生…是你吗？我听到了皮鞋的声音。
103179045,年幼的孩子,啊…真的是你。
103179046,「卡卡瓦夏」,原来你是演员…怪不得衣服那么漂亮。
103179047,砂金,其实我是一名…商人。但我确实有场表演。
103179048,「卡卡瓦夏」,你和天上的黑衣人一样？可你没有穿黑色的衣服。
103179049,砂金,普通员工才要穿那种衣服，我的位置…比他们高得多。
103179050,「卡卡瓦夏」,好厉害，希望我也能成为和你一样漂亮的大人。
103179051,砂金,你可以的。
103179052,砂金,你一定会比我更好、更厉害。
103180101,姬子,这位就是黄泉小姐吧？你好，我是姬子，星穹列车的领航员。
103180102,三月七,你好，我叫三月七！开拓者就不介绍了，你肯定认识。
103180103,,怎么轮到我就跳过了？
103180104,,请多关照，黄泉小姐。
103180105,,你可以叫我钟表小子。
103180106,三月七,……
103180107,黄泉,你们好。对于我的出现，各位似乎并不意外。
103180108,姬子,既然瓦尔特决定与你同行，说明他信任你，而我们同样相信他的判断。
103180109,黄泉,你们的关系真是令人羡慕。
103180110,瓦尔特,黄泉小姐并非危险分子，对星穹列车也没有敌意，砂金先前的指控只是一面之词。
103180111,瓦尔特,因此，在继续我们的合作前，他有义务给出一个合理的解释。
103180112,姬子,你是想…制造一个三方共同在场的局面么？
103180113,瓦尔特,砂金的行为背后一定有着更深层的逻辑。我猜他从最初就对匹诺康尼的秘密有所察觉，并不断在为揭开它而布局。
103180114,瓦尔特,如此一来，星穹列车在他的计划中处于什么位置就至关重要了。最坏的情况下…他可能会利用我们做些出格的事。
103180115,瓦尔特,假设事态真的发展到那一步，多一位盟友，也是多一份保险。匹诺康尼山头林立，局势远比贝洛伯格和仙舟复杂啊。
103180116,,但我们必须给死者一个交代。
103180117,三月七,开拓者说得没错，无论如何，我们都不能对匹诺康尼的安危置之不理。
103180118,,也许我们该就此抽身了。
103180119,三月七,开拓者说得也有道理，毕竟完全猜不透接下来会发生什么……
103180120,三月七,但是，我还是觉得不能对匹诺康尼的安危置之不理。
103180121,,主角就是为此刻而存在的！
103180122,三月七,你又在说怪话了…但气势不错，无论如何，我们都不能对匹诺康尼的安危置之不理。
103180123,姬子,为了解开「钟表匠」的谜团，我们势必需要公司手中的信息。纵使前方危机四伏…但迎难而上才是「开拓」，对吧？
103180124,瓦尔特,看来没有异议了。那…黄泉小姐？
103180125,黄泉,我当然也会同行。
103180126,三月七,那我们就出发咯！不过…得上哪去找他？
103180127,姬子,别着急。如果真的有人布下了局…他一定会想方设法邀我们入场的。
103180128,砂金,<size=36>女士们，先生们——</size>
103180129,砂金,<size=36>匹诺康尼有史以来最惊奇、最盛大的表演即将开幕——</size>
103180130,砂金,<size=36>星际和平公司诚邀各位光临现场——克劳克影视乐园！</size>
103180131,姬子,…看吧。
103180132,姬子,如果演员和观众都到不了场，砂金那么多布置不就白费了吗？
103180133,瓦尔特,出发吧，各位——到我们贯彻「开拓」之道的时候了。
103180201,三月七,唔…总有种大事不妙的预感。开拓者，你准备好了吗？
103180202,,准备好了。
103180203,三月七,那就事不宜迟，出发去影视乐园吧！
103180204,,再等等…
103180205,三月七,你不会是有心理阴影了吧…放轻松，没事的。
103180301,黄泉,…瓦尔特先生。
103180302,瓦尔特,……
103180303,黄泉,你为什么没有告诉同伴，我的*真实身份*？
103180304,瓦尔特,就像你说的一样，不是不愿，而是不能。那段漫长的故事…我也难以用三言两语向他人转述。
103180305,瓦尔特,但我愿意相信你，我对你的信任更多来自…个人的主观判断。
103180306,瓦尔特,我也相信——即便换作{M#他们}{F#她们}，也会做出同样的决定。
103180307,黄泉,非常感谢。
103180308,黄泉,作为回敬，在接下来的对峙中，倘若出现了对星穹列车不利的形势…我会站在你们这边。
103180309,黄泉,——愿尽绵薄之力。
103180401,三月七,又回到这里了。砂金居然选了这么个引人瞩目的地方……
103180402,三月七,这家伙搞得也太夸张了吧，真把自己当大明星了？
103180403,姬子,空无一人？之前猎犬们驱散了游客，现在他们也不知去向……
103180404,姬子,各位，擦亮眼睛。对方显然是有备而来。
103180501,砂金,真是姗姗来迟啊，星穹列车的各位，还有这边的…「不速之客」。
103180502,姬子,我们来赴约了，砂金先生。按照礼仪，您也应该现身才是。
103180503,砂金,我当然会。但在那之前，我希望能再好好介绍下今晚的主角……
103180504,砂金,掌声有请——「星核」{M#先生}{F#小姐}！
103180505,,我们不是来选秀的。
103180506,,这和缉拿真凶有关吗？
103180507,,妈妈，我上电视了！
103180508,三月七,……
103180509,瓦尔特,容我提醒，这片舞台和开拓者的身份，应该都和缉拿真凶无关。
103180510,砂金,不，有关，当然有关。不然我为什么要努力取得你们的信任，再把各位邀请到这里？
103180511,砂金,因为{M#他}{F#她}是唯一一名见证了三起命案的目击证人，能够证明「梦境中不存在伤亡」是一纸空谈的最佳人选！
103180512,姬子,「三起命案」？
103180513,砂金,对，女士，第三桩命案马上就要发生了。就在这里，克劳克影视乐园……
103180514,砂金,一场<color=#dbc291ff>真正盛大的死亡</color>。
103180515,砂金,你、你、你，还有你…所有人都将死去——而这一切都因为你，「星核」{M#先生}{F#小姐}……
103180516,砂金,…你将在这里亲自化身「死亡」。
103180517,,你到底想说什么？
103180518,砂金,我以为自己的意图已经足够明显了……
103180519,,你怎么保证自己能活下来？
103180520,砂金,当然，不要小看「存护」。琥珀王的基石自会为我指明出路……
103180521,,我的能量可没那么大…
103180522,砂金,千万不要小看自己。我说过，你拥有足以掀翻整张牌桌的力量……
103180523,砂金,让我说得更明白些吧：我会引爆你体内的星核，在匹诺康尼制造一场小小的*意外*……
103180524,砂金,砰！整个乐园都将化作一场碎梦。然后，我将在家族做出反应前，成为公司舰队的领航人。
103180525,黄泉,虚张声势对我们没用。如果真能做到，你先前有的是机会。
103180526,砂金,你在跟我打赌？好啊，那我也和你赌。我赌自己能大获全胜，用一场史无前例的大爆炸证明「同谐」的誓言就是个彻头彻尾的笑话。
103180527,黄泉,…你做不到。
103180528,砂金,我当然能做到，不过是又一场赌博而已。
103180529,砂金,我从茨冈尼亚的荒漠走来，为了六十枚赤铜币，人们在我身上烙下印记，为我戴上枷锁，将我送上刑架，埋入黄沙……
103180530,砂金,可太阳杀不死我，流沙反将我送向学会和公司的怀抱。记住，我不是偶然赢了一次，我从来没有输过。
103180531,砂金,给各位分享一则谚语吧：「睡眠是死亡的预演」。生命因何而沉睡？因为我们尚未准备好迎接死亡。
103180532,砂金,每一夜的入梦与赴死无异，正如此时此刻的你我，心怀死志，躲入睡乡。而「死亡」…也将应我们的梦呓前来。
103180533,砂金,朋友们，游戏已经开始了。你们无法拒绝——
103180534,砂金,——没有理由，也没有余地。
103180601,黄泉,……
103180602,？？？,你…要启程了么？
103180603,黄泉,嗯。
103180604,黄泉,也许…会途经你所说的地方。
103180605,？？？,匹诺康尼……
103180606,？？？,你想在梦中寻求什么？
103180607,黄泉,我不需要寻求什么。
103180608,黄泉,它们不在梦中。
103180609,？？？,……
103180610,？？？,恐怕家族并不会为你开门。
103180611,黄泉,为什么？
103180612,？？？,因为你行走的道路…不为「同谐」所容。
103180613,黄泉,即便…这非我所愿？
103180614,？？？,即便这非你所愿。因为祂与其他星神不同。
103180615,？？？,祂从不瞥视任何人，祂也无需瞥视任何人。
103180616,？？？,祂留下命途的织缕，任由人们行走，共同罗织一道巨大的影子…而这影子亦默默地笼罩他们本身。
103180617,黄泉,总有从阴影中归来的人。
103180618,？？？,他们大多成了那影子的一部分。
103180619,黄泉,在你眼中，我也一样吗？
103180620,？？？,你还留有一丝色彩……
103180621,？？？,…但并不多。
103180622,黄泉,……
103180623,黄泉,…这就足够了。
103180624,黄泉,在它们彻底消散之前……
103180625,黄泉,我会抵达{RUBY_B#第IX机关}「虚无」的尽头{RUBY_E#}。
103189001,砂金,女士们，先生们，各位逐梦客，富豪，「钟表匠」和家族的贵宾——
103189002,砂金,——还有大名鼎鼎的，星穹列车的无名客！欢迎来到星际和平公司的秀场！
103189003,砂金,来吧，看看谁能笑到最后——游戏开始！
103189004,砂金,即便身处逆境，人只要还有希望，就一定会跟注……
103189005,砂金,你们蕴含的可能性，值得让我放手一搏…！
103189006,砂金,哼，所有人都这样……
103189007,砂金,为什么——不能活得更痛快一点？
103190101,砂金,……
103190102,砂金,这是…什么地方？
103190103,砂金,巨大的黑洞，和海……
103190104,砂金,我…成功了么……
103190201,黄泉,……
103190202,砂金,「虚无」…是么？
103190203,黄泉,也许在你看来，我是一位隐藏身份的「令使」，但是……
103190204,黄泉,{RUBY_B#「虚无」IX}沉眠无相者{RUBY_E#}从不瞥视任何人，祂无貌无形，更无意志可言…「虚无」平等地笼罩着每个人。
103190205,黄泉,只是有些人在祂的阴影下走得更远，沾染了更多的「无」…仅此而已。
103190206,砂金,仅此而已…朋友，你真的让我不知该怎么接话了。
103190207,砂金,所以…这就是我的终点，死后之地？
103190208,黄泉,这只是一场转瞬即逝的梦，「IX」的万千表征之一…在「虚无」的见证下，我们在此短暂停留，然后行向各自的方向。
103190209,砂金,看来我的死亡已经注定。
103190210,黄泉,即便你希望如此…我也无法给出承诺。
103190211,黄泉,既然目的已经达成，我想你可以更坦诚些。
103190212,砂金,什么意思？
103190213,黄泉,你在乐园的表演十分精彩，虚张声势…单纯但实用的技巧，骗过了几乎所有人。
103190214,黄泉,不会有人想到，你如此大费周章，甚至不惜押注自己的生命，只是为了再度确认一个看似早已被否定的事实……
103190215,黄泉,「匹诺康尼的梦境中并不存在『真正的死亡』」。
103190216,砂金,…我有什么理由这么做？
103190217,黄泉,因为只有这样，你才能触及那个比连环凶案更不可告人的秘密……
103190218,黄泉,你才能借「梦中的死亡」去往那里，在这场盛会中，人们时刻寻求的那片应许之地……
103190219,黄泉,…钟表匠的遗产，真正的{RUBY_B#流放之地}「匹诺康尼」{RUBY_E#}。
103190220,砂金,……
103190221,砂金,…你是怎么发现的？
103190222,黄泉,我也未曾料想，自己意外得知的某件事，会成为串联一切的关键。
103190223,砂金,是「那个人」的身份，对吧？
103190224,黄泉,看来你也知情。
103190225,砂金,我不能确定，但我愿意赌那个可能性。
103190226,砂金,…「命案」是个好借口，但还远远不够。即便匹诺康尼真的存在那么一两起谋杀，影响的也只是极少数人，掀不起波澜。
103190227,砂金,这片{RUBY_B#忆域}美梦{RUBY_E#}并非汪洋大海，而是一座孤岛。家族用「同谐」修筑堤岸高墙，隔绝外界，守护人们不会在大海中溺亡……
103190228,砂金,…同时也借助这道「隔绝死亡」的壁垒，将不为人知的秘密埋葬于深海中。在没有痛苦和伤亡的美梦里，那些秘密也会永远不见天日。除非……
103190229,黄泉,除非有人去往壁垒的另一边……
103190230,黄泉,…并且能活着回来。
103190231,砂金,有人已经做到了。
103190232,砂金,我很早就获得了提示：如果哑巴指向的并非「不能发声之人」，那就只可能是「不能说话之人」……
103190233,砂金,那个已然从深海中生还，却无法再走到台前开口说话的人——我很高兴得知她依旧在匹诺康尼，并且平安无事。
103190234,黄泉,「提示」…不是「证据」么？
103190235,砂金,很遗憾，我没有证据。唯一能佐证这些猜想的，也只有家族面对「死亡」时的坦诚。他们对外来者太过慷慨，反而显得欲盖弥彰。
103190236,砂金,但怀疑一件事不需要证据，解开真相才要——对我而言，前者便已足够。我也无需找到那只忆域迷因，只要有人能像它一样「杀死」我即可。
103190237,黄泉,在我看来，你其实没有十足的把握。特地进行全城广播，试图拉更多人入局…也是因为你在赌一个「有人能打破壁垒」的可能性。
103190238,黄泉,你确实很幸运，命运使我们的道路交汇，而我恰好配有一柄利刃——锋利到足以斩落美梦的帷幕，同时将你身上「同谐」的烙印一刀两断……
103190239,黄泉,你也很狡猾，故意设计让我们站在彼此的对立面，不断在他人面前重复「令使」的说辞，令我退无可退，唯有拔刀相向。
103190240,黄泉,所以你才能赢。时运和谋略，缺一不可。
103190241,黄泉,而在你的布局里，公司永远是赢家，即便最后你赌输了…对于家族而言，一位使节的性命也足够昂贵。
103190242,砂金,一场豪赌，不是么？但容我指出一个错误：公司并非稳操胜券，在一件至关重要的事上，我的确没有后手。
103190243,砂金,引爆一颗星核…我做不到。「砂金石」已经太过破碎，甚至无法保护我从舞台上全身而退。
103190244,砂金,如果你到最后都没有拔出那把刀…就是我满盘皆输了。
103190245,黄泉,讨论「如果」没有意义。是你赢了，你为自己赢得了通往那片深海的入场券。
103190246,黄泉,而这之后，能否从深渊中归来…就是你的另一场豪赌了。
103190247,黄泉,…你不曾犹豫过吗？
103190248,砂金,犹豫…当然。但我只能相信我的好运。
103190249,砂金,因为除此之外，我一无所有。
103190301,黄泉,…从这场<color=#ff3a3e>梦</color>中醒来，去你应去的地方吧。你的赌局…尚未结束。
103190302,砂金,……
103190303,砂金,…在分别前，能再回答我一个问题么？身为走在那条路上的人，你能否告诉我……
103190304,砂金,为什么我们要为了死亡而出生在这世上？
103190305,黄泉,我从不这么认为。你也一样。
103190306,砂金,可「虚无」的确笼罩着你我…还有每一个人。
103190307,黄泉,也正因如此，它没有意义。
103190308,砂金,——但它仍在那里。
103190309,砂金,倘若命运的骰子从来都被灌铅，那就是我们命定的归宿，我们…又为何要与之相抗？
103190310,黄泉,…我的回答未必能消解你的困惑，因为它伴你一路走来，早已是你生命的一部分。
103190311,黄泉,但你说过，「睡眠是死亡的预演」，生命因何而沉睡？因为我们尚未准备好迎接死亡。
103190312,黄泉,所以你也一定能明白，我们为何*想要*做好准备。
103190313,黄泉,就算结局早已注定，那也无妨，人改变不了的事太多。
103190314,黄泉,但在此之前，在走向结局的路上，人能做的事同样很多。
103190315,黄泉,<color=#ff3a3e>而「结局」…也会因此展现截然不同的意义。</color>
103190316,黄泉,看看你的口袋吧，你的朋友早就把答案交给你了。
103190317,黄泉,…祝你好运。
103190319,砂金,……
103190320,砂金,…那我也该走了。
103190321,「卡卡瓦夏」,先生……
103190322,「卡卡瓦夏」,你要走了吗，你最后还是选择…离开这座梦境？
103190323,砂金,…对。因为他们不在这里…爸爸、妈妈、姐姐……
103190324,「卡卡瓦夏」,那他们在哪儿？
103190325,砂金,他们在每个人都会去往的地方，一个很远、很远的地方。
103190326,「卡卡瓦夏」,你也要到那里去？
103190327,砂金,我总有一天也会走到那里。
103190328,砂金,但不是现在。
103190329,砂金,会有那么一天，当天上再度洒落下雨，我会听见母神的呼唤，知道命定的时刻已至，我应去和我的家人重逢。
103190330,砂金,所以在那一刻到来前…我应当做好「准备」。
103190331,「卡卡瓦夏」,准备好什么？
103190332,砂金,准备好面对他们，卡卡瓦夏，成为{RUBY_B#母神赐福之子}他们的骄傲{RUBY_E#}。
103190333,「卡卡瓦夏」,……
103190334,「卡卡瓦夏」,我想，你会做到的。加油。
103190335,砂金,当然。因为我是受母神赐福的孩子。
103190336,「卡卡瓦夏」,但你看起来还是很紧张……
103190337,砂金,我也这么觉得，也许只有你能帮我个忙了……
103190338,砂金,…最后一次，我们来「对掌」吧？
103190401,,「我心怀对明天的期许，沉入今晚的睡乡；直到一个又一个明天的尽头，我迎来安详的死亡。」
103190402,,可这个男人不一样，他活在当下。每个沉沦的夜晚，每次孤注一掷，他的梦中从未出现明日的模样。
103190403,,他的人生从来与安详无缘，而命运又要教他赢下所有，淌过一片又一片暴雨，直到泥浆覆过他的鼻腔。
103190404,,而现在，在深不见底的梦中，那颗下落的骰子…终于坠地了。
103190405,,无声地…平静地…坠地了。
103190406,,……
103190407,托帕,「砂金石」的光芒…消失了。
103190408,托帕,这只代表一种结果……
103190409,翡翠,他兑现了承诺。
103190410,翡翠,…也得偿所愿。
103190411,托帕,……
103190412,托帕,按照计划，你的「基石」已被顺利送入家族的领地中。那么——
103190413,翡翠,——履行我们的职责，开始「收获」吧。
103190414,,而后，在安眠者的摇篮中，在「盛会之星」的美梦深处——
103190415,,——另一颗玉石开始绽放光芒。
103190416,翡翠,「我来觐见、我来添酒、我来占有。」
103190417,翡翠,「我为甘露赐下鸩毒，春种秋收，静待枯果满枝头。」
103190418,翡翠,「一切献给…琥珀王。」
103199001,？？？,「…欢迎来到这个悲伤的世界，卡卡瓦夏。」
103199002,？？？,「你的好运是我们，也是所有埃维金人最宝贵的财富……」
103199003,？？？,「——两天时间，活着出来，证明你的本事货真价实。」
103199004,？？？,「财富、地位、权力…公司会给你想要和不想要的一切。」
103199005,？？？,「而我们，将在下一次『卡卡瓦』的极光下重逢。」
103199006,黄泉,很遗憾，这里不是你期待的地方。
103200101,萨姆,…你醒了。
103200102,萨姆,我在这里等你很久了。
103200103,,你是…？
103200104,萨姆,你已见过我了，星核猎手萨姆。
103200105,,什么情况，这里究竟是？
103200106,萨姆,梦与梦之间的狭缝。你已见过我了，星核猎手萨姆。
103200107,,是你…你做了什么？
103200108,萨姆,我什么都没有做，只是等你醒来。你已见过我了，星核猎手萨姆。
103200109,萨姆,我本想更早出现在你面前，向你道出一些事实。
103200110,萨姆,但我受到的阻拦比预想更甚。<unbreak>11</unbreak>次，我做出尝试，却以失败告结，不知不觉中，我与这世界的联系变得太过紧密，难以逃离「剧本」的约束。
103200111,萨姆,…艾利欧说的没错，在这片梦想之地，你我都会得到难忘的收获。
103200112,萨姆,我不如他和卡芙卡那样通晓人心，也没有银狼和刃的一技之长。我所擅长的种种，大多也只适用于无需怜悯的恶徒。
103200113,萨姆,所以——我所能使用的「手段」也只有一种。
103200114,,同一时间 忆域深处
103200115,,……
103200116,,你试图睁开眼，可看见的只有一片漆黑。
103200117,,这是哪儿？
103200118,,发生了什么…
103200119,,这又是谁的视角？
103200120,,回忆逐渐浮现，时间倒流至几分钟前：砂金发动最后的攻势，闪闪发光的筹码雨倾盆而下，黄泉紧接着拔刀，然后，*砰*——
103200121,,——那难以言明的力量将「存护」斩断，周遭的时空顷刻陷入停滞，你的思绪也在那一瞬间被拧成了一团。你的感官失灵了，只有重力撕扯你的大脑，在无边的黑暗中下坠……
103200122,,…直到一簇火光将你拥入怀中。
103200123,,对，我是开拓者。
103200124,,好像有什么人救了我…
103200125,,无论如何，得离开这里。
103210101,加拉赫,迷宫一样的走廊和厅房，无处不在的陷阱机关…这大宅子的主人疑心病有点重啊。
103210102,星期日,你很幽默，治安官先生。希望这份幽默感已经帮助你找到了连环杀人案的凶手。
103210103,加拉赫,只是发表一下个人看法。怎么，戳到你痛处了？
103210104,星期日,加拉赫先生，我的耐心不多。消极怠工——
103210105,星期日,——只会让我更加怀疑你与真凶有所牵连。
103210106,加拉赫,……
103210107,加拉赫,无赖、混混、酒鬼、流氓…这些垃圾话我可听过太多，但我真没想到，自己有朝一日还能被当作杀人魔的共犯。
103210108,加拉赫,我收回前言：你的问题不是疑心太重。你是个疯子，懂吗？疯子。
103210109,加拉赫,你们——家族——把我这条老狗的脊梁骨打断，拔了獠牙，现在又开始指控我杀人？混账，只有苏乐达喝多了的白痴才会对街边的流浪狗发神经。
103210110,加拉赫,究竟是什么东西让你在这不停地说疯话？比起我，你更应该去关心那群正在影视乐园闹得热火朝天的外宾。
103210111,星期日,用不着你提醒。那位使节一出公馆的门，我就明白他想干什么，我的*仆人*全都看在眼里。他的小魔术确实骗过了我，但无妨，我非常乐意看见现在的局面。
103210112,星期日,你以为我为什么会放他走，又是为了什么才把那座影视乐园的舞台专门空出来？
103210113,星期日,因为我的目标从始至终就是你，猎狗。他闹出的动静越大，我就越有机会让你和你{RUBY_B#「钟表匠」}真正的主人{RUBY_E#}血债血偿。
103210114,加拉赫,如果我真是凶手，你又何必这么遮遮掩掩？哈，我忘了，你也有个{RUBY_B#匹诺康尼的「梦主」}不好伺候的主子{RUBY_E#}呢——他们叫你别管什么狗屁凶杀案，专心搞那「谐乐大典」……
103210115,加拉赫,…是不是啊，*温柔的兄长*？
103210116,星期日,…看来你的伪装已经帮你充分了解到家族的每一处细节了。
103210117,加拉赫,伪装？你哪只眼睛看出来我是假人了？睁大眼睛仔细瞧瞧吧，带光环的——
103210118,星期日,……
103210119,星期日,诚然，你身上的每一处都是真实的。棕色的头发，像{RUBY_B#梦境制作人}班尼{RUBY_E#}一样柔软、卷曲；橙色的眼珠，令我怀念{RUBY_B#隐夜鸫家主}惠特克爵士{RUBY_E#}的视线；古怪的伤疤，它是{RUBY_B#猎犬护卫长}伍尔西{RUBY_E#}的勋章……
103210120,星期日,还有灰马甲、领带、猎犬勋章、水壶、调饮技术、治安官的身份…它们全都是真实的——
103210121,星期日,——来自五十二位忠诚的*家族成员*。
103210122,星期日,当它们汇聚于一处时，无数细小的真实便编织成谎言——你从每个人身上采撷一缕认知，将它们据为己有，在梦境中*虚构*出了一个完整的「加拉赫」……
103210123,星期日,…我说的对吗，「神秘」的爪牙？
103210124,加拉赫,……
103210125,加拉赫,哈哈……
103210126,加拉赫,哈哈哈哈哈哈！你有种，厉害！可以啊，是我太低估你了……
103210127,加拉赫,我欣赏你。但所以呢？这就能证明是我杀了你的妹妹和那位偷渡犯吗？
103210128,星期日,这能证明你和忆域迷因「死亡」是一丘之貉——已经足够了。
103210129,星期日,听好了，我根本不在乎你是如何做到的…我现在只在乎一件事，一个问题的答案——
103210130,星期日,——你这个混账，该死的丧家犬，为什么要杀了她？！
103230202,男声,本台快讯：匹诺康尼「谐乐大典」已进入倒计时阶段。伴随着钟表小子的嘀嗒声，<unbreak>12</unbreak>个系统时后，这场庆典即将迎来盛大的开幕……
103230203,帕姆,都跟你说了！有什么事情可以好好商量！
103230204,？？？,不好意思了，毛茸茸的小家伙，我实在有些要紧事要办，不得不用这种方式请你们帮个小忙。
103230205,丹恒,既然你知道自己在做什么，那我也必须提醒你这么做的风险。
103230206,？？？,兄弟，搞这么剑拔弩张做什么，掏这玩意儿不就是为了打个招呼？
103230207,丹恒,最后一次，表明你的身份和来意。
103230208,？？？,我叫波提欧，是个「巡海游侠」。
103230209,丹恒,巡海游侠？
103230210,波提欧,至于吗？表情跟活见了鬼似的，以为我们已经死绝了是吧？哈哈！确实，销声匿迹太久了就这坏处。
103230211,丹恒,「巡猎」的义侠团体可不会劫持星穹列车。
103230212,波提欧,我这不还没劫持呢么，拿着枪和人聊聊天就算「劫持」？
103230213,帕姆,大概算的帕……
103230214,丹恒,恕我直言，银河中有许多关于巡海游侠现状的传闻，都不是什么美好的故事。我很难相信你。
103230215,波提欧,笑死了，这帮傻宝编的故事越来越离谱，还说巡海游侠全都被原始博士变成长臂猿了，正在哪个山沟里荡秋千呢。
103230216,波提欧,当然，我知道你们不会信。所以同样地，我也不能轻信你们就是真的无名客。
103230217,波提欧,瞧见这枪里的子弹了么？九毫米，永远的经典。眼下我需要星穹列车的帮助，但如果你们和那家伙一样是群冒牌货…啧，这子弹怕是要躺我脑门里了。
103230218,波提欧,我可不能让自己身陷危险，是这个道理吧。所以你们得先证明自己…哎，往哪走呢？
103230219,丹恒,认得这东西么？
103230220,波提欧,哈？这是——他宝贝的，结盟玉兆？！仙舟真把这东西给你们了？！
103230221,帕姆,宝、宝贝…？
103230222,丹恒,这是仙舟「罗浮」景元将军赠予列车的玉兆。这物件在车上，便是仙舟联盟对星穹列车身份的认证。
103230223,丹恒,足够了么？
103230224,波提欧,…行啊，小子。
103230302,黄泉,…我不打算做什么。
103230303,？？？,这由不得你。
103230304,？？？,知道么？第一次来到梦想之地的人，会下意识地停下脚步，确认自己仍站在坚实的土地上。然后，他们会不约而同地抬头望向天空。
103230305,？？？,无论现实或梦境，仰望天空是人类的本能。自「黄金的时刻」落成的那天起，它就一直在那里，守望每一个声色犬马的夜晚。
